query,name,google_id,place_id,location_link,reviews_link,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChdDSUhNMG9nS0VJQ0FnSUNsallQbDhBRRAB,CAESBkVnSUlBUQ==,https://www.google.com/maps/contrib/108940202122886439869?hl=en-US,Abigail Brendlen,108940202122886439869,https://lh3.googleusercontent.com/a/ACg8ocK_rClW99KvuGjuj-uih_zj0oR_Fgu-larVvtQHXfR7=s120-c-rp-mo-br100,"The reviews here are not accurate and I’m pretty sure they’ve had reviews taken down. I posted a review with pictures of the black mold in my house from last year and it’s nowhere to be found. They don’t fix problems regarding mold, insect infestations, and other major issues. This company rakes in millions upon millions of dollars in revenue each year and still has zero regard for their tenants. Bad and morally unjust people, but what can one do, they own a good amount of the properties in Isla Vista.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsallQbDhBRRAB!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgICljYPl8AE%7CCgsI49GAqwYQ2KGfdQ%7C?hl=en-US,1,1700800739,11/24/2023 04:38:59,1,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChdDSUhNMG9nS0VJQ0FnSURadFp5bTRBRRAB,CAESBkVnSUlBZw==,https://www.google.com/maps/contrib/103827172271221168492?hl=en-US,Yael Berukhim,103827172271221168492,https://lh3.googleusercontent.com/a-/ALV-UjUClUdZFXSv1aT0g0UfpqaK9-F372hN4L_yUqGmcbinPX8=s120-c-rp-mo-br100,Playa life has been super quick to respond to our phone call/emails which is much appreciated. Maintenance requests are fulfilled timely manners and we’ve had no issues with the company. And who can beat living on the ocean?!,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURadFp5bTRBRRAB!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgIDZtZym4AE%7CCgwI5vb7qAYQ-IGZ-wE%7C?hl=en-US,5,1696529254,10/05/2023 18:07:34,2,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChZDSUhNMG9nS0VJQ0FnSURGNW9TR1BnEAE,CAESBkVnSUlBdw==,https://www.google.com/maps/contrib/103266689397911080687?hl=en-US,Fiona Andersons,103266689397911080687,https://lh3.googleusercontent.com/a/ACg8ocKYxiyXIszqsDFPScPF8ZjwMLcZW8pmZ2pjS8kP7ObI=s120-c-rp-mo-br100,"Playa Life IV is centrally located in Isla Vista, and always responsive and easy to contact by phone or email. Maintenance requests have been fulfilled in a timely manner, and rent payments are convenient to make on the portal. We are stoked about our beachside home and will be releasing from this company.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGNW9TR1BnEAE!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgIDF5oSGPg%7CCgwI1d-lqgYQ-LbuvQE%7C?hl=en-US,5,1699311573,11/06/2023 22:59:33,1,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChZDSUhNMG9nS0VJQ0FnSURGNXBTY0tnEAE,CAESBkVnSUlCQQ==,https://www.google.com/maps/contrib/105026027893919529106?hl=en-US,Sammy Mattingly,105026027893919529106,https://lh3.googleusercontent.com/a/ACg8ocKH3T_SK3aAglJ4EtypgSNFnZ3fjGwc2maa9Bl8OXI9=s120-c-rp-mo-br100,"One of the greatest rental companies by a long shot, Richard Doherty and his son Brandon Doherty and the whole playalife team for that matter are the most tentative, helpful, and kind people I know, it’s a no brainer choice playalife.",,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGNXBTY0tnEAE!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgIDF5pScKg%7CCgwI5eOlqgYQuM6urQE%7C?hl=en-US,5,1699312101,11/06/2023 23:08:21,1,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChdDSUhNMG9nS0VJQ0FnSUNsdC1HSS1nRRAB,CAESBkVnSUlCUQ==,https://www.google.com/maps/contrib/109060459090295793481?hl=en-US,Aansh Sharma,109060459090295793481,https://lh3.googleusercontent.com/a/ACg8ocJSUuG_yI-yC2NYeo8x5IUxaqjZA9Pka7imoaHWaVZP=s120-c-rp-mo-br100,I've had an amazing experience with Brandon and Richard currently living under one of Playa Life's properties.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsdC1HSS1nRRAB!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgIClt-GI-gE%7CCgsIjcqZqwYQkIOLWA%7C?hl=en-US,5,1701209357,11/28/2023 22:09:17,1,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChdDSUhNMG9nS0VJQ0FnSURaaGVDdHB3RRAB,CAESBkVnSUlCZw==,https://www.google.com/maps/contrib/107195398077588648116?hl=en-US,Henrique da Ponte,107195398077588648116,https://lh3.googleusercontent.com/a/ACg8ocJ7fDWOEvREykt52NgorxUAziY9WGCpc7dBKGrK6pOZ_g=s120-c-rp-mo-br100,Amazing tenant support and responsiveness. Hard to find a caring landlord genuinely concerned about his tenants like Playa Life in IV.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURaaGVDdHB3RRAB!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgIDZheCtpwE%7CCgwIvs72qAYQ2Iro9QI%7C?hl=en-US,5,1696442174,10/04/2023 17:56:14,0,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChZDSUhNMG9nS0VJQ0FnSUNsMjhLSUxnEAE,CAESBkVnSUlCdw==,https://www.google.com/maps/contrib/107630649015797587912?hl=en-US,Ava McLarand,107630649015797587912,https://lh3.googleusercontent.com/a/ACg8ocLjbZ4-uW3I5FemFv4DVxzdhQoct5Y26TjHdnSa0X2t=s120-c-rp-mo-br100,I’ve had an amazing experience with playa life IV. They’re super helpful and quick to respond with any issue or concerns I may have.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsMjhLSUxnEAE!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgICl28KILg%7CCgwI-dKTqwYQsL-x0wE%7C?hl=en-US,5,1701112185,11/27/2023 19:09:45,1,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChdDSUhNMG9nS0VJQ0FnSUNseTduTHpnRRAB,CAESBkVnSUlDQQ==,https://www.google.com/maps/contrib/110254004184651030711?hl=en-US,Frankie Scherer,110254004184651030711,https://lh3.googleusercontent.com/a-/ALV-UjX9vptIWxBIA2sEG-dUX3l9EUwjXfP-oUSxRFtW8nCN5FnY=s120-c-rp-mo-br100,I’m currently living on one of the properties and it’s been great. Brandon and Richard have been really helpful!,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNseTduTHpnRRAB!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgICly7nLzgE%7CCgwIhN6QqwYQoOGkvQE%7C?hl=en-US,5,1701064452,11/27/2023 05:54:12,1,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChdDSUhNMG9nS0VJQ0FnSUNldDlfMGh3RRAB,CAESBkVnSUlDUQ==,https://www.google.com/maps/contrib/115426711636577022484?hl=en-US,Erin Murphey,115426711636577022484,https://lh3.googleusercontent.com/a-/ALV-UjX7z8MsH2zib-VLy7KxguG5qwTj53PEALo-LVarnjN5MIY=s120-c-rp-mo-br100,"Wonderful  company who goes above and beyond to help residents. Locally owned and managed, you can always get ahold of someone on phone or by going into office. Rent is extremely easy to pay with the online portal.",https://lh5.googleusercontent.com/p/AF1QipMGyUaCMvJdFMiBA5gyYLCrIh9YrfYV4EMeNdw9,https://lh5.googleusercontent.com/p/AF1QipMGyUaCMvJdFMiBA5gyYLCrIh9YrfYV4EMeNdw9,,AF1QipMGyUaCMvJdFMiBA5gyYLCrIh9YrfYV4EMeNdw9,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNldDlfMGh3RRAB!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgICet9_0hwE%7CCgwI78THmQYQsPHsmwI%7C?hl=en-US,5,1664213615,09/26/2022 17:33:35,2,-6018050881386697022,8,0,0,1,17
0x80e93f6868eed345:0xac7b969bbeb82ec2,PlayaLife I.V.,0x80e93f6868eed345:0xac7b969bbeb82ec2,ChIJRdPuaGg_6YARwi64vpuWe6w,"https://www.google.com/maps/place/PlayaLife+I.V./@34.413292,-119.8563301,14z/data=!4m8!1m2!2m1!1sPlayaLife+I.V.!3m4!1s0x80e93f6868eed345:0xac7b969bbeb82ec2!8m2!3d34.413292!4d-119.8563301",https://search.google.com/local/reviews?placeid=ChIJRdPuaGg_6YARwi64vpuWe6w&q=*&authuser=0&hl=en&gl=US,26,3.7,ChZDSUhNMG9nS0VJQ0FnSUNsdDlLYlJBEAE,CAESBkVnSUlDZw==,https://www.google.com/maps/contrib/100852192400920194408?hl=en-US,Milam Thompson,100852192400920194408,https://lh3.googleusercontent.com/a/ACg8ocI9NYHNgYhKE1eXrrZg17-tMy8qVfGZxARIsD35nv_D=s120-c-rp-mo-br100,Brandon and Richard have been a very good help in keeping the place maintained and nice.,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsdDlLYlJBEAE!2m1!1s0x0:0xac7b969bbeb82ec2!3m1!1s2@1:CIHM0ogKEICAgIClt9KbRA%7CCgwI3reZqwYQ-OzrsgM%7C?hl=en-US,5,1701207006,11/28/2023 21:30:06,1,-6018050881386697022,8,0,0,1,17
